Editorial,Genero,Plataforma,Nombre,Plataforma,Región,Venta Millones
Activision,Misc,PS2,Guitar Hero: World Tour,PS2,Japón,$0
Activision,Misc,PS2,Guitar Hero: World Tour,PS2,Norte América,$1
Activision,Misc,PS2,Guitar Hero: World Tour,PS2,Otros,"$0,77"
Activision,Misc,PS3,Guitar Hero: World Tour,PS3,Europa,"$0,56"
Activision,Misc,PS3,Guitar Hero: World Tour,PS3,Japón,$0
Activision,Misc,PS3,Guitar Hero: World Tour,PS3,Norte América,"$1,1"
Activision,Misc,PS3,Guitar Hero: World Tour,PS3,Otros,"$0,27"
Activision,Misc,Wii,Guitar Hero: World Tour,Wii,Europa,"$0,97"
Activision,Misc,Wii,Guitar Hero: World Tour,Wii,Japón,$0
Activision,Misc,Wii,Guitar Hero: World Tour,Wii,Norte América,"$2,33"
Activision,Misc,Wii,Guitar Hero: World Tour,Wii,Otros,"$0,35"
Activision,Misc,X360,Guitar Hero: World Tour,X360,Europa,"$0,64"
Activision,Misc,X360,Guitar Hero: World Tour,X360,Japón,$0
Activision,Misc,X360,Guitar Hero: World Tour,X360,Norte América,"$1,78"
Activision,Misc,X360,Guitar Hero: World Tour,X360,Otros,"$0,25"
Activision,Misc,2600,Kaboom!,2600,Europa,"$0,07"
Activision,Misc,2600,Kaboom!,2600,Japón,$0
Activision,Misc,2600,Kaboom!,2600,Norte América,"$1,07"
Activision,Misc,2600,Kaboom!,2600,Otros,"$0,01"
Activision,Misc,Wii,Monkey Mischief! Party Time,Wii,Europa,$0
Activision,Misc,Wii,Monkey Mischief! Party Time,Wii,Japón,$0
Activision,Misc,Wii,Monkey Mischief! Party Time,Wii,Norte América,"$0,09"
Activision,Misc,Wii,Monkey Mischief! Party Time,Wii,Otros,"$0,01"
Activision,Misc,DS,Moshi Monsters: Moshling Zoo,DS,Europa,"$0,99"
Activision,Misc,DS,Moshi Monsters: Moshling Zoo,DS,Japón,$0
Activision,Misc,DS,Moshi Monsters: Moshling Zoo,DS,Norte América,"$0,4"
Activision,Misc,DS,Moshi Monsters: Moshling Zoo,DS,Otros,"$0,22"
Activision,Misc,3DS,Moshi Monsters: Moshlings Theme Park,3DS,Europa,"$0,13"
Activision,Misc,3DS,Moshi Monsters: Moshlings Theme Park,3DS,Japón,$0
Activision,Misc,3DS,Moshi Monsters: Moshlings Theme Park,3DS,Norte América,"$0,13"
Activision,Misc,3DS,Moshi Monsters: Moshlings Theme Park,3DS,Otros,"$0,03"
Activision,Misc,DS,Moshi Monsters: Moshlings Theme Park,DS,Europa,"$0,37"
Activision,Misc,DS,Moshi Monsters: Moshlings Theme Park,DS,Japón,$0
Activision,Misc,DS,Moshi Monsters: Moshlings Theme Park,DS,Norte América,"$0,03"
Activision,Misc,DS,Moshi Monsters: Moshlings Theme Park,DS,Otros,"$0,05"
Activision,Misc,DS,Science Papa,DS,Europa,"$0,01"
Activision,Misc,DS,Science Papa,DS,Japón,$0
Activision,Misc,DS,Science Papa,DS,Norte América,"$0,09"
Activision,Misc,DS,Science Papa,DS,Otros,"$0,01"
Activision,Misc,Wii,Science Papa,Wii,Europa,"$0,01"
Activision,Misc,Wii,Science Papa,Wii,Japón,$0
Activision,Misc,Wii,Science Papa,Wii,Norte América,"$0,12"
Activision,Misc,Wii,Science Papa,Wii,Otros,"$0,01"
Activision,Misc,GBA,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,Europa,"$0,04"
Activision,Misc,GBA,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,Japón,$0
Activision,Misc,GBA,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,Norte América,"$0,1"
Activision,Misc,GBA,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,Otros,$0
Activision,Misc,DS,Shrek's Carnival Craze Party Games,DS,Europa,$0
Activision,Misc,DS,Shrek's Carnival Craze Party Games,DS,Japón,$0
Activision,Misc,DS,Shrek's Carnival Craze Party Games,DS,Norte América,"$0,22"
Activision,Misc,DS,Shrek's Carnival Craze Party Games,DS,Otros,"$0,02"
Activision,Misc,PS2,Shrek's Carnival Craze Party Games,PS2,Europa,"$0,03"
Activision,Misc,PS2,Shrek's Carnival Craze Party Games,PS2,Japón,$0
Activision,Misc,PS2,Shrek's Carnival Craze Party Games,PS2,Norte América,"$0,03"
Activision,Misc,PS2,Shrek's Carnival Craze Party Games,PS2,Otros,"$0,01"
Activision,Misc,Wii,Shrek's Carnival Craze Party Games,Wii,Europa,$0
Activision,Misc,Wii,Shrek's Carnival Craze Party Games,Wii,Japón,$0
Activision,Misc,Wii,Shrek's Carnival Craze Party Games,Wii,Norte América,"$0,28"
Activision,Misc,Wii,Shrek's Carnival Craze Party Games,Wii,Otros,"$0,02"
Activision,Misc,DS,Squinkies,DS,Europa,"$0,02"
Activision,Misc,DS,Squinkies,DS,Japón,$0
Activision,Misc,DS,Squinkies,DS,Norte América,"$0,27"
Activision,Misc,DS,Squinkies,DS,Otros,"$0,02"
Activision,Misc,PS,The Weakest Link,PS,Europa,"$0,03"
Activision,Misc,PS,The Weakest Link,PS,Japón,$0
Activision,Misc,PS,The Weakest Link,PS,Norte América,"$0,05"
Activision,Misc,PS,The Weakest Link,PS,Otros,"$0,01"
Activision,Misc,3DS,Wipeout 2,3DS,Europa,$0
Activision,Misc,3DS,Wipeout 2,3DS,Japón,$0
Activision,Misc,3DS,Wipeout 2,3DS,Norte América,"$0,22"
Activision,Misc,3DS,Wipeout 2,3DS,Otros,"$0,01"
Activision,Misc,DS,Wipeout 2,DS,Europa,$0
Activision,Misc,DS,Wipeout 2,DS,Japón,$0
Activision,Misc,DS,Wipeout 2,DS,Norte América,"$0,25"
Activision,Misc,DS,Wipeout 2,DS,Otros,"$0,02"
Activision,Misc,PS3,Wipeout 2,PS3,Europa,$0
Activision,Misc,PS3,Wipeout 2,PS3,Japón,$0
Activision,Misc,PS3,Wipeout 2,PS3,Norte América,"$0,11"
Activision,Misc,PS3,Wipeout 2,PS3,Otros,"$0,01"
Activision,Misc,Wii,Wipeout 2,Wii,Europa,$0
Activision,Misc,Wii,Wipeout 2,Wii,Japón,$0
Activision,Misc,Wii,Wipeout 2,Wii,Norte América,"$0,31"
Activision,Misc,Wii,Wipeout 2,Wii,Otros,"$0,02"
Activision,Misc,X360,Wipeout 2,X360,Europa,$0
Activision,Misc,X360,Wipeout 2,X360,Japón,$0
Activision,Misc,X360,Wipeout 2,X360,Norte América,"$0,25"
Activision,Misc,X360,Wipeout 2,X360,Otros,"$0,02"
Activision,Misc,X360,Wipeout: In The Zone,X360,Europa,$0
Activision,Misc,X360,Wipeout: In The Zone,X360,Japón,$0
Activision,Misc,X360,Wipeout: In The Zone,X360,Norte América,"$0,87"
Activision,Misc,X360,Wipeout: In The Zone,X360,Otros,"$0,05"
Activision,Misc,DS,Wipeout: The Game,DS,Europa,$0
Activision,Misc,DS,Wipeout: The Game,DS,Japón,$0
Activision,Misc,DS,Wipeout: The Game,DS,Norte América,"$0,58"
Activision,Misc,DS,Wipeout: The Game,DS,Otros,"$0,04"
Activision,Misc,PS2,World Series of Poker,PS2,Europa,"$0,01"
Activision,Misc,PS2,World Series of Poker,PS2,Japón,$0
Activision,Misc,PS2,World Series of Poker,PS2,Norte América,"$0,39"
Activision,Misc,PS2,World Series of Poker,PS2,Otros,"$0,06"
Activision,Misc,PSP,World Series of Poker,PSP,Europa,$0
Activision,Misc,PSP,World Series of Poker,PSP,Japón,$0
Activision,Misc,PSP,World Series of Poker,PSP,Norte América,"$0,19"
Activision,Misc,PSP,World Series of Poker,PSP,Otros,"$0,02"
Activision,Misc,XB,World Series of Poker,XB,Europa,"$0,05"
Activision,Misc,XB,World Series of Poker,XB,Japón,$0
Activision,Misc,XB,World Series of Poker,XB,Norte América,"$0,19"
Activision,Misc,XB,World Series of Poker,XB,Otros,"$0,01"
Activision,Misc,DS,World Series of Poker 2008: Battle for the Bracelets,DS,Europa,$0
Activision,Misc,DS,World Series of Poker 2008: Battle for the Bracelets,DS,Japón,$0
Activision,Misc,DS,World Series of Poker 2008: Battle for the Bracelets,DS,Norte América,"$0,05"
Activision,Misc,DS,World Series of Poker 2008: Battle for the Bracelets,DS,Otros,$0
Activision,Misc,PS2,World Series of Poker 2008: Battle for the Bracelets,PS2,Europa,"$0,09"
Activision,Misc,PS2,World Series of Poker 2008: Battle for the Bracelets,PS2,Japón,$0
Activision,Misc,PS2,World Series of Poker 2008: Battle for the Bracelets,PS2,Norte América,"$0,11"
Activision,Misc,PS2,World Series of Poker 2008: Battle for the Bracelets,PS2,Otros,"$0,03"
Activision,Misc,PS3,World Series of Poker 2008: Battle for the Bracelets,PS3,Europa,"$0,01"
Activision,Misc,PS3,World Series of Poker 2008: Battle for the Bracelets,PS3,Japón,$0
Activision,Misc,PS3,World Series of Poker 2008: Battle for the Bracelets,PS3,Norte América,"$0,08"
Activision,Misc,PS3,World Series of Poker 2008: Battle for the Bracelets,PS3,Otros,"$0,01"
Activision,Misc,PSP,World Series of Poker 2008: Battle for the Bracelets,PSP,Europa,$0
Activision,Misc,PSP,World Series of Poker 2008: Battle for the Bracelets,PSP,Japón,$0
Activision,Misc,PSP,World Series of Poker 2008: Battle for the Bracelets,PSP,Norte América,"$0,02"
Activision,Misc,PSP,World Series of Poker 2008: Battle for the Bracelets,PSP,Otros,$0
Activision,Misc,X360,World Series of Poker 2008: Battle for the Bracelets,X360,Europa,"$0,01"
Activision,Misc,X360,World Series of Poker 2008: Battle for the Bracelets,X360,Japón,$0
Activision,Misc,X360,World Series of Poker 2008: Battle for the Bracelets,X360,Norte América,"$0,06"
Activision,Misc,X360,World Series of Poker 2008: Battle for the Bracelets,X360,Otros,"$0,01"
Activision,Misc,PS2,World Series of Poker: Tournament of Champions 2007 Edition,PS2,Europa,"$0,01"
Activision,Misc,PS2,World Series of Poker: Tournament of Champions 2007 Edition,PS2,Japón,$0
Activision,Misc,PS2,World Series of Poker: Tournament of Champions 2007 Edition,PS2,Norte América,"$0,02"
Activision,Misc,PS2,World Series of Poker: Tournament of Champions 2007 Edition,PS2,Otros,$0
Activision,Misc,PSP,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Europa,$0
Activision,Misc,PSP,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Japón,$0
Activision,Misc,PSP,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Norte América,"$0,1"
Activision,Misc,PSP,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Otros,"$0,01"
Activision,Misc,Wii,World Series of Poker: Tournament of Champions 2007 Edition,Wii,Europa,$0
Activision,Misc,Wii,World Series of Poker: Tournament of Champions 2007 Edition,Wii,Japón,$0
Activision,Misc,Wii,World Series of Poker: Tournament of Champions 2007 Edition,Wii,Norte América,"$0,04"
Activision,Misc,Wii,World Series of Poker: Tournament of Champions 2007 Edition,Wii,Otros,$0
Activision,Misc,X360,World Series of Poker: Tournament of Champions 2007 Edition,X360,Europa,$0
Activision,Misc,X360,World Series of Poker: Tournament of Champions 2007 Edition,X360,Japón,$0
Activision,Misc,X360,World Series of Poker: Tournament of Champions 2007 Edition,X360,Norte América,"$0,15"
Activision,Misc,X360,World Series of Poker: Tournament of Champions 2007 Edition,X360,Otros,"$0,01"
Activision,Misc,DS,ZhuZhu Pets: Quest for Zhu,DS,Europa,$0
Activision,Misc,DS,ZhuZhu Pets: Quest for Zhu,DS,Japón,$0
Activision,Misc,DS,ZhuZhu Pets: Quest for Zhu,DS,Norte América,"$0,07"
Activision,Misc,DS,ZhuZhu Pets: Quest for Zhu,DS,Otros,"$0,01"
Activision,Misc,DS,Zoobles! Spring to Life!,DS,Europa,"$0,02"
Activision,Misc,DS,Zoobles! Spring to Life!,DS,Japón,$0
Activision,Misc,DS,Zoobles! Spring to Life!,DS,Norte América,"$0,1"
Activision,Misc,DS,Zoobles! Spring to Life!,DS,Otros,"$0,01"
Activision,Platform,GBA,2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,Europa,"$0,02"
Activision,Platform,GBA,2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,Japón,$0
Activision,Platform,GBA,2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,Norte América,"$0,06"
Activision,Platform,GBA,2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,Otros,$0
Activision,Platform,N64,A Bug's Life,N64,Europa,"$0,13"
Activision,Platform,N64,A Bug's Life,N64,Japón,$0
Activision,Platform,N64,A Bug's Life,N64,Norte América,"$0,49"
Activision,Platform,N64,A Bug's Life,N64,Otros,"$0,01"
Activision,Platform,PS,Buzz Lightyear of Star Command,PS,Europa,"$0,24"
Activision,Platform,PS,Buzz Lightyear of Star Command,PS,Japón,$0
Activision,Platform,PS,Buzz Lightyear of Star Command,PS,Norte América,"$0,35"
Activision,Platform,PS,Buzz Lightyear of Star Command,PS,Otros,"$0,04"
Activision,Platform,N64,Disney's Tarzan,N64,Europa,"$0,04"
Activision,Platform,N64,Disney's Tarzan,N64,Japón,$0
Activision,Platform,N64,Disney's Tarzan,N64,Norte América,"$0,16"
Activision,Platform,N64,Disney's Tarzan,N64,Otros,$0
Activision,Platform,GBA,Lemony Snicket's A Series of Unfortunate Events,GBA,Europa,"$0,11"
Activision,Platform,GBA,Lemony Snicket's A Series of Unfortunate Events,GBA,Japón,$0
Activision,Platform,GBA,Lemony Snicket's A Series of Unfortunate Events,GBA,Norte América,"$0,3"
Activision,Platform,GBA,Lemony Snicket's A Series of Unfortunate Events,GBA,Otros,"$0,01"
Activision,Platform,GC,Lemony Snicket's A Series of Unfortunate Events,GC,Europa,"$0,05"
Activision,Platform,GC,Lemony Snicket's A Series of Unfortunate Events,GC,Japón,$0
Activision,Platform,GC,Lemony Snicket's A Series of Unfortunate Events,GC,Norte América,"$0,2"
Activision,Platform,GC,Lemony Snicket's A Series of Unfortunate Events,GC,Otros,"$0,01"
Activision,Platform,PS2,Lemony Snicket's A Series of Unfortunate Events,PS2,Europa,"$0,24"
Activision,Platform,PS2,Lemony Snicket's A Series of Unfortunate Events,PS2,Japón,$0
Activision,Platform,PS2,Lemony Snicket's A Series of Unfortunate Events,PS2,Norte América,"$0,31"
Activision,Platform,PS2,Lemony Snicket's A Series of Unfortunate Events,PS2,Otros,"$0,08"
Activision,Platform,XB,Lemony Snicket's A Series of Unfortunate Events,XB,Europa,"$0,03"
Activision,Platform,XB,Lemony Snicket's A Series of Unfortunate Events,XB,Japón,$0
Activision,Platform,XB,Lemony Snicket's A Series of Unfortunate Events,XB,Norte América,"$0,09"
Activision,Platform,XB,Lemony Snicket's A Series of Unfortunate Events,XB,Otros,$0
Activision,Platform,DS,Madagascar,DS,Europa,"$0,04"
Activision,Platform,DS,Madagascar,DS,Japón,$0
Activision,Platform,DS,Madagascar,DS,Norte América,"$0,25"
Activision,Platform,DS,Madagascar,DS,Otros,"$0,03"
Activision,Platform,GBA,Madagascar,GBA,Europa,"$0,24"
Activision,Platform,GBA,Madagascar,GBA,Japón,$0
Activision,Platform,GBA,Madagascar,GBA,Norte América,"$0,62"
Activision,Platform,GBA,Madagascar,GBA,Otros,"$0,03"
Activision,Platform,GC,Madagascar,GC,Europa,"$0,13"
Activision,Platform,GC,Madagascar,GC,Japón,$0
Activision,Platform,GC,Madagascar,GC,Norte América,"$0,52"
Activision,Platform,GC,Madagascar,GC,Otros,"$0,02"
Activision,Platform,PS2,Madagascar,PS2,Europa,"$0,45"
Activision,Platform,PS2,Madagascar,PS2,Japón,$0
Activision,Platform,PS2,Madagascar,PS2,Norte América,"$0,78"
Activision,Platform,PS2,Madagascar,PS2,Otros,"$0,07"
Activision,Platform,XB,Madagascar,XB,Europa,"$0,06"
Activision,Platform,XB,Madagascar,XB,Japón,$0
Activision,Platform,XB,Madagascar,XB,Norte América,"$0,21"
Activision,Platform,XB,Madagascar,XB,Otros,"$0,01"
Activision,Platform,DS,Over the Hedge,DS,Europa,"$0,01"
Activision,Platform,DS,Over the Hedge,DS,Japón,$0
Activision,Platform,DS,Over the Hedge,DS,Norte América,"$0,25"
Activision,Platform,DS,Over the Hedge,DS,Otros,"$0,02"
Activision,Platform,GBA,Over the Hedge,GBA,Europa,"$0,07"
Activision,Platform,GBA,Over the Hedge,GBA,Japón,$0
Activision,Platform,GBA,Over the Hedge,GBA,Norte América,"$0,19"
Activision,Platform,GBA,Over the Hedge,GBA,Otros,$0
Activision,Platform,GC,Over the Hedge,GC,Europa,"$0,07"
Activision,Platform,GC,Over the Hedge,GC,Japón,$0
Activision,Platform,GC,Over the Hedge,GC,Norte América,"$0,27"
Activision,Platform,GC,Over the Hedge,GC,Otros,"$0,01"
Activision,Platform,PS2,Over the Hedge,PS2,Europa,"$0,02"
Activision,Platform,PS2,Over the Hedge,PS2,Japón,$0
Activision,Platform,PS2,Over the Hedge,PS2,Norte América,"$0,45"
Activision,Platform,PS2,Over the Hedge,PS2,Otros,"$0,07"
Activision,Platform,XB,Over the Hedge,XB,Europa,"$0,02"
Activision,Platform,XB,Over the Hedge,XB,Japón,$0
Activision,Platform,XB,Over the Hedge,XB,Norte América,"$0,07"
Activision,Platform,XB,Over the Hedge,XB,Otros,$0
Activision,Platform,DS,Over the Hedge: Hammy Goes Nuts!,DS,Europa,$0
Activision,Platform,DS,Over the Hedge: Hammy Goes Nuts!,DS,Japón,$0
Activision,Platform,DS,Over the Hedge: Hammy Goes Nuts!,DS,Norte América,"$0,12"
Activision,Platform,DS,Over the Hedge: Hammy Goes Nuts!,DS,Otros,"$0,01"
Activision,Platform,PSP,Over the Hedge: Hammy Goes Nuts!,PSP,Europa,$0
Activision,Platform,PSP,Over the Hedge: Hammy Goes Nuts!,PSP,Japón,$0
Activision,Platform,PSP,Over the Hedge: Hammy Goes Nuts!,PSP,Norte América,"$0,05"
Activision,Platform,PSP,Over the Hedge: Hammy Goes Nuts!,PSP,Otros,$0
Activision,Platform,PS,Pitfall 3D: Beyond the Jungle,PS,Europa,"$0,12"
Activision,Platform,PS,Pitfall 3D: Beyond the Jungle,PS,Japón,$0
Activision,Platform,PS,Pitfall 3D: Beyond the Jungle,PS,Norte América,"$0,18"
Activision,Platform,PS,Pitfall 3D: Beyond the Jungle,PS,Otros,"$0,02"
Activision,Platform,2600,Pitfall II: Lost Caverns,2600,Europa,"$0,07"
Activision,Platform,2600,Pitfall II: Lost Caverns,2600,Japón,$0
Activision,Platform,2600,Pitfall II: Lost Caverns,2600,Norte América,"$1,22"
Activision,Platform,2600,Pitfall II: Lost Caverns,2600,Otros,"$0,02"
Activision,Platform,2600,Pitfall!,2600,Europa,"$0,24"
Activision,Platform,2600,Pitfall!,2600,Japón,$0
Activision,Platform,2600,Pitfall!,2600,Norte América,"$4,21"
Activision,Platform,2600,Pitfall!,2600,Otros,"$0,05"
Activision,Platform,GBA,Pitfall: The Lost Expedition,GBA,Europa,"$0,02"
Activision,Platform,GBA,Pitfall: The Lost Expedition,GBA,Japón,$0
Activision,Platform,GBA,Pitfall: The Lost Expedition,GBA,Norte América,"$0,05"
Activision,Platform,GBA,Pitfall: The Lost Expedition,GBA,Otros,$0
Activision,Platform,GC,Pitfall: The Lost Expedition,GC,Europa,"$0,02"
Activision,Platform,GC,Pitfall: The Lost Expedition,GC,Japón,$0
Activision,Platform,GC,Pitfall: The Lost Expedition,GC,Norte América,"$0,06"
Activision,Platform,GC,Pitfall: The Lost Expedition,GC,Otros,$0
Activision,Platform,PS2,Pitfall: The Lost Expedition,PS2,Europa,"$0,08"
Activision,Platform,PS2,Pitfall: The Lost Expedition,PS2,Japón,$0
Activision,Platform,PS2,Pitfall: The Lost Expedition,PS2,Norte América,"$0,1"
Activision,Platform,PS2,Pitfall: The Lost Expedition,PS2,Otros,"$0,03"
Activision,Platform,XB,Pitfall: The Lost Expedition,XB,Europa,"$0,01"
Activision,Platform,XB,Pitfall: The Lost Expedition,XB,Japón,$0
Activision,Platform,XB,Pitfall: The Lost Expedition,XB,Norte América,"$0,05"
Activision,Platform,XB,Pitfall: The Lost Expedition,XB,Otros,$0
Activision,Platform,GC,Shrek 2,GC,Europa,"$0,26"
Activision,Platform,GC,Shrek 2,GC,Japón,"$0,01"
Activision,Platform,GC,Shrek 2,GC,Norte América,"$0,73"
Activision,Platform,GC,Shrek 2,GC,Otros,"$0,03"
Activision,Platform,PS2,Shrek 2,PS2,Europa,"$0,69"
Activision,Platform,PS2,Shrek 2,PS2,Japón,"$0,03"
Activision,Platform,PS2,Shrek 2,PS2,Norte América,"$1,12"
Activision,Platform,PS2,Shrek 2,PS2,Otros,"$0,02"
Activision,Platform,XB,Shrek 2,XB,Europa,"$0,13"
Activision,Platform,XB,Shrek 2,XB,Japón,$0
Activision,Platform,XB,Shrek 2,XB,Norte América,"$0,4"
Activision,Platform,XB,Shrek 2,XB,Otros,"$0,02"
Activision,Platform,DS,Shrek: Forever After,DS,Europa,"$0,1"
Activision,Platform,DS,Shrek: Forever After,DS,Japón,$0
Activision,Platform,DS,Shrek: Forever After,DS,Norte América,"$0,19"
Activision,Platform,DS,Shrek: Forever After,DS,Otros,"$0,03"
Activision,Platform,PS3,Shrek: Forever After,PS3,Europa,"$0,02"
Activision,Platform,PS3,Shrek: Forever After,PS3,Japón,$0
Activision,Platform,PS3,Shrek: Forever After,PS3,Norte América,"$0,16"
Activision,Platform,PS3,Shrek: Forever After,PS3,Otros,"$0,02"
Activision,Platform,Wii,Shrek: Forever After,Wii,Europa,"$0,09"
Activision,Platform,Wii,Shrek: Forever After,Wii,Japón,$0
Activision,Platform,Wii,Shrek: Forever After,Wii,Norte América,"$0,19"
Activision,Platform,Wii,Shrek: Forever After,Wii,Otros,"$0,03"
Activision,Platform,X360,Shrek: Forever After,X360,Europa,$0
Activision,Platform,X360,Shrek: Forever After,X360,Japón,$0
Activision,Platform,X360,Shrek: Forever After,X360,Norte América,"$0,09"
Activision,Platform,X360,Shrek: Forever After,X360,Otros,"$0,01"
Activision,Platform,3DS,Skylanders SWAP Force,3DS,Europa,"$0,12"
Activision,Platform,3DS,Skylanders SWAP Force,3DS,Japón,$0
Activision,Platform,3DS,Skylanders SWAP Force,3DS,Norte América,"$0,1"
Activision,Platform,3DS,Skylanders SWAP Force,3DS,Otros,"$0,02"
Activision,Platform,PS3,Skylanders SWAP Force,PS3,Europa,"$0,44"
Activision,Platform,PS3,Skylanders SWAP Force,PS3,Japón,$0
Activision,Platform,PS3,Skylanders SWAP Force,PS3,Norte América,"$0,43"
Activision,Platform,PS3,Skylanders SWAP Force,PS3,Otros,"$0,2"
Activision,Platform,PS4,Skylanders SWAP Force,PS4,Europa,"$0,12"
Activision,Platform,PS4,Skylanders SWAP Force,PS4,Japón,$0
Activision,Platform,PS4,Skylanders SWAP Force,PS4,Norte América,"$0,2"
Activision,Platform,PS4,Skylanders SWAP Force,PS4,Otros,"$0,05"
Activision,Platform,Wii,Skylanders SWAP Force,Wii,Europa,"$0,83"
Activision,Platform,Wii,Skylanders SWAP Force,Wii,Japón,$0
Activision,Platform,Wii,Skylanders SWAP Force,Wii,Norte América,"$1,32"
Activision,Platform,Wii,Skylanders SWAP Force,Wii,Otros,"$0,2"
Activision,Platform,WiiU,Skylanders SWAP Force,WiiU,Europa,"$0,15"
Activision,Platform,WiiU,Skylanders SWAP Force,WiiU,Japón,$0
Activision,Platform,WiiU,Skylanders SWAP Force,WiiU,Norte América,"$0,4"
Activision,Platform,WiiU,Skylanders SWAP Force,WiiU,Otros,"$0,06"
Activision,Platform,X360,Skylanders SWAP Force,X360,Europa,"$0,36"
Activision,Platform,X360,Skylanders SWAP Force,X360,Japón,$0
Activision,Platform,X360,Skylanders SWAP Force,X360,Norte América,"$0,86"
Activision,Platform,X360,Skylanders SWAP Force,X360,Otros,"$0,11"
Activision,Platform,XOne,Skylanders SWAP Force,XOne,Europa,"$0,06"
Activision,Platform,XOne,Skylanders SWAP Force,XOne,Japón,$0
Activision,Platform,XOne,Skylanders SWAP Force,XOne,Norte América,"$0,22"
Activision,Platform,XOne,Skylanders SWAP Force,XOne,Otros,"$0,02"
Activision,Platform,DS,Spider-Man 3,DS,Europa,"$0,02"
Activision,Platform,DS,Spider-Man 3,DS,Japón,$0
Activision,Platform,DS,Spider-Man 3,DS,Norte América,"$0,41"
Activision,Platform,DS,Spider-Man 3,DS,Otros,"$0,04"
